"x","y","EMv1mt","EMv05mt"
60.68513139,41.53683139,18.2,108.2
60.68511861,41.53681861,14.7,105.1
60.68511667,41.53680584,13.3,103.6
60.68511667,41.53679307,17.5,106.9
60.68511667,41.53678333,16.3,106.8
60.68511667,41.53677143,15.9,108.6
60.68511667,41.53675866,19.7,111.7
60.68511255,41.53674589,20.2,111.5
60.6851,41.53673312,21.1,113.3
60.6851,41.53672036,23.5,115.2
60.6851,41.53671667,21.3,113.4
60.6851,41.53671147,21.4,114.9
60.68509871,41.53669871,23.9,115.4
60.68508593,41.53668593,25.6,117.1
60.68508333,41.53667317,28.2,121.2
60.68508333,41.53666667,23.2,117.1
60.68508333,41.5366643,22.1,114.6
60.68508333,41.53665152,27.8,115.8
60.68507209,41.53663875,28.9,118
60.68506667,41.53662599,33.5,122.5
60.68506667,41.53661667,36.9,127.8
60.68505434,41.53660434,41.7,130.8
60.68505,41.53659157,40.6,130.3
60.68505,41.53657881,44.3,135.6
60.68505,41.53656667,48.8,137.8
60.6850405,41.53655717,51.5,138.9
60.68503333,41.53654441,50.2,138.4
60.68503333,41.53653164,50.9,139.7
60.68503333,41.53651887,49.2,143.3
60.68503333,41.53651667,54,146.9
60.68502666,41.53650999,48.4,139.4
60.68501667,41.53649723,43,135.7
60.68501667,41.53648446,42.8,136.1
60.68500502,41.53648333,36.2,127.5
60.685,41.53648333,33.5,125.3
60.685,41.53647951,41.7,135.4
60.685,41.53646681,35.9,125.8
60.6849873,41.53646667,24,116.4
60.68498333,41.53645784,29.2,120.5
60.68498333,41.53645,31.5,124.5
60.68497343,41.53645,44.2,144.4
60.68496667,41.53644399,39.4,136.9
60.68496667,41.53643333,28.5,122.5
60.68495961,41.53642628,40.9,136.9
60.68495,41.53641667,46.3,140.9
60.68495,41.53640461,47.4,145.7
60.68495,41.5364,45.2,141.4
60.68494573,41.5364,52,139.7
60.68493333,41.53639963,44.3,135.2
60.68493333,41.53638686,49.3,138.2
60.68493333,41.53638333,46.6,140
60.68493333,41.53637799,39.6,133.9
60.68493189,41.53636667,35.6,125.1
60.68491911,41.53636667,32.2,120.3
60.68491667,41.53635634,22.3,111.2
60.68492308,41.53635,16.4,106.6
60.68493333,41.53635,20.7,112.2
60.68492193,41.5363386,24.5,115.4
60.68491667,41.53633333,27.4,117.2
60.68491667,41.53632086,22.5,113.1
60.68491667,41.53630808,29.8,121.1
60.68491667,41.5363,29.8,123.6
60.68491667,41.53629034,18.3,108.4
60.68491667,41.53628333,20.3,111.7
60.68491481,41.53628148,16.8,109.2
60.68490204,41.5362687,12.2,103.9
60.6849,41.53625983,14.7,108.5
60.6849,41.53624705,12.6,105.7
60.6849,41.53623429,12.2,104.7
60.6849,41.53623333,13.3,103.2
60.6849,41.53622542,15.6,108.4
60.6849,41.53621667,15.7,112.1
60.68489988,41.53621655,17.8,115.4
60.68488712,41.53620378,17.2,113.7
60.68488333,41.53619101,18,109.2
60.68488333,41.53618333,15.5,108.1
60.68488333,41.53618213,13.8,106.9
60.68488333,41.53616937,15.9,110.3
60.68488333,41.53616667,17,112
60.68487717,41.5361605,17.9,113
60.68486667,41.53614773,21.8,114.8
60.68486667,41.53613496,20.5,113.2
60.68486667,41.5361222,20.7,112.1
60.68486667,41.53611667,18.8,111.3
60.68486332,41.53611332,17.2,108.5
60.68485055,41.53610055,17.5,109.8
60.68485,41.53608778,14,105.7
60.68485,41.53608333,16,105.6
60.68485,41.53607891,15.3,107.5
60.68484947,41.53606667,18,110.5
60.6848367,41.53606667,17.1,111
60.68483333,41.53605726,20.5,113.4
60.68483333,41.5360445,19.5,113.3
60.68483333,41.53603173,19.4,112.7
60.68483333,41.53601896,16.3,111
60.68482285,41.53601667,15.9,106.8
60.68482178,41.53598844,12.1,107.4
60.68481667,41.53598333,17.6,112.9
60.68481667,41.53597958,21.7,114.5
60.68481667,41.53596681,18.7,114.2
60.68481667,41.53596667,17.4,114.9
60.68481667,41.53595793,17.3,111.6
60.68481667,41.53595,18,111.4
60.68480685,41.53594019,15.4,106.5
60.6848,41.53593333,12.7,106
60.6848,41.53593132,12.4,104.6
60.6848,41.53591855,12.2,105.2
60.68478911,41.53591667,14.4,107.6
60.68478333,41.53591357,12.6,105.4
60.68478333,41.53590081,12.7,104.7
60.68477137,41.53588804,13.7,105.8
60.68476667,41.53588333,15,106.2
60.68476667,41.53587916,14.5,106.5
60.68476667,41.53586667,15.7,108.9
60.68476667,41.53585753,18.1,108.7
60.68476141,41.53584475,20,110.1
60.68475,41.53583333,20.6,110.4
60.68475,41.53582312,25.6,113
60.68475,41.53581035,23.6,110.3
60.68475,41.53579757,27,111.7
60.68475,41.53578479,28.7,113.2
60.68473869,41.53578333,31.8,117.3
60.68473333,41.53577593,28.3,115.2
60.68473333,41.53576317,25.8,111.7
60.68473333,41.5357504,23.8,109.4
60.68472095,41.53573762,21,107.1
60.68471667,41.53572485,20.9,107.9
60.68471667,41.53571209,17.1,105
60.68471599,41.53569932,17.4,106
60.68470321,41.53568654,15.6,106.1
60.68469044,41.53568333,17.4,104.9
60.68468333,41.53567767,15.1,105.1
60.68468333,41.53566667,22.9,111.2
60.68467269,41.53565603,28,115.7
60.68466667,41.53564325,29.4,116.7
60.68466382,41.53563333,33,118.6
60.68465106,41.53563333,34.2,119.8
60.68465,41.53562162,34.1,119
60.68465,41.53560885,35.1,121.4
60.68464608,41.53559608,32.2,118
60.68463333,41.53558333,37.2,118.2
60.68463333,41.53557444,37,121.8
60.68462834,41.53556167,32.6,118.2
60.68461667,41.5355489,32.3,117.1
60.68461667,41.53553614,33.5,119.8
60.68461667,41.53553333,33.3,118.1
60.68461667,41.53552726,33.7,117.8
60.68461449,41.53551449,34.5,120.4
60.68460173,41.53550173,34.3,119.1
60.6846,41.53548896,35.7,118.7
60.6846,41.53548333,41.7,125.5
60.68459675,41.53548008,43.9,127.6
60.68458397,41.53546731,42.1,127.3
60.68458333,41.53546667,37.3,121.7
60.68458333,41.53545844,36,120
60.68458333,41.53544567,39.8,122.2
60.68458333,41.53543333,37.7,121
60.68457403,41.53542403,37.6,119.1
60.68456667,41.53541126,39.8,123.6
60.68456667,41.53539849,45.3,128
60.68456667,41.53538571,42.2,125.5
60.68456667,41.53538333,42.5,124
60.68456018,41.53537685,43.4,127.3
60.68455,41.53536408,44.2,124.8
60.68455,41.53535131,44.5,124.6
60.68455,41.53535,46.9,127.2
60.68455,41.53534244,49.2,130.3
60.68454634,41.53532967,47.1,127.3
60.68453356,41.5353169,46.5,127.3
60.68453333,41.53531667,48.1,126.5
60.68453333,41.53530802,48.1,127.1
60.68452858,41.53529525,42,121.4
60.68451667,41.53528249,43,123.8
60.68451667,41.53526972,46,126.5
60.68451667,41.53526667,44.4,126.5
60.68451667,41.53526085,48.4,129
60.68451475,41.53524808,48.5,130.4
60.68450197,41.53523531,48.8,129
60.6845,41.53522253,49.3,125.6
60.6845,41.53521667,51.8,130.9
60.6845,41.53521367,45.5,127.3
60.6845,41.5352009,46.5,126.8
60.68448813,41.53518813,44.3,124.7
60.68448333,41.53517536,40.1,122
60.68448333,41.53516667,42.7,122.3
60.68448315,41.53516649,43.1,124.2
60.68447038,41.53515372,40.8,123.8
60.68446667,41.53514095,37.6,120.1
60.68446667,41.53512818,38.6,120.2
60.68446667,41.53511667,37,117.7
60.68445653,41.53510653,31.9,115.6
60.68445,41.53509377,33.8,117
60.68445,41.535081,36.7,119.9
60.68445,41.53506823,30.9,113.7
60.68445,41.53506667,34.1,119.9
60.68445,41.53505935,31.4,116.8
60.68444658,41.53504658,23.7,111.6
60.68443381,41.53503381,22.2,108.6
60.68443333,41.53503333,14.7,104.6
60.68443333,41.53502495,13.1,102.7
60.68443333,41.53501218,20.2,107.6
60.68443333,41.535,22.6,110.6
60.68442388,41.53499055,23.1,112
60.68441667,41.53497777,23.6,110.2
60.68441667,41.534965,24.5,111.7
60.68441667,41.53495223,22.9,109.8
60.68441667,41.53495,19.7,106.9
60.68441667,41.53494336,21.9,110.1
60.68441393,41.53493333,20.4,108.5
60.68440115,41.53493333,21.5,108.5
60.6844,41.53492171,24.2,111.3
60.6844,41.53490894,24.3,110.6
60.6844,41.53489619,21.8,110.1
60.6844,41.53488344,25,113.9
60.68438731,41.53488333,23.6,110.9
60.68438333,41.53487453,25.5,113.4
60.68438333,41.53486176,26.9,114.2
60.68438333,41.53485,28.7,115.4
60.68438333,41.53484012,29.6,115.8
60.68437735,41.53482735,32.3,117.6
60.68436667,41.53481459,28.4,114.5
60.68436667,41.53480182,30.3,115.1
60.68436667,41.5348,33.2,117.5
60.68436667,41.53479294,34.2,119.5
60.68436667,41.53478017,36.3,120.3
60.68436667,41.53476741,40.4,125.5
60.68435464,41.53476667,35.6,122.5
60.68435,41.53475854,42.8,125.2
60.68435,41.53474577,45.6,131
60.68435,41.53473333,40,126.4
60.68434079,41.53472412,44.7,127.9
60.68433333,41.53471135,44.6,127.4
60.68433333,41.5347,42.6,125.9
60.68433333,41.53468971,39.7,125.8
60.68432694,41.53467694,42.5,127.6
60.68431667,41.53466417,46.1,132.1
60.68431667,41.5346514,47.1,132.2
60.68431667,41.53465,51.5,135.5
60.6843092,41.53464253,51.2,134.6
60.6843,41.53462976,49.1,132
60.6843,41.53461699,52.5,131.9
60.6843,41.53460421,54.6,135.9
60.68429146,41.5346,55.6,137.4
60.68428333,41.53459535,53.1,133.8
60.68428333,41.53458258,51.5,133.2
60.68428333,41.53456981,50.7,131.7
60.68428333,41.53455703,47.6,129.4
60.68428333,41.53455,51.8,133.3
60.6842815,41.53454817,52.5,135.7
60.68426873,41.5345354,47.2,131.4
60.68426667,41.53452262,48.1,128.1
60.68426667,41.53450985,45,126.5
60.68426376,41.5345,44,126.8
60.68425099,41.5345,40.3,122.3
60.68425,41.53448821,37.1,120.8
60.68425,41.53447545,41.2,123
60.68424601,41.53446667,47.3,131.8
60.68423333,41.53446658,50.1,136.7
60.68423333,41.53445381,56.7,139.5
60.68423333,41.53444104,59.1,143.7
60.68422826,41.53442826,59,146.9
60.68421667,41.53441667,52.3,137.7
60.68421667,41.53440664,61,141.8
60.68421053,41.53439386,65.3,144.5
60.6842,41.53438333,66.1,146.1
60.6842,41.53437223,60.4,142.7
60.6842,41.53435946,61.5,140.4
60.68419669,41.53435,59.8,143.3
60.68418391,41.53435,56.7,139
60.68418333,41.53433782,56.9,138
60.68418333,41.53432504,50.9,135.4
60.68418333,41.53431667,42.3,126.4
60.68418333,41.53431617,31.7,116.5
60.68418333,41.53430339,40.5,122.9
60.68418333,41.5343,36,120.6
60.68417786,41.53429453,37.1,120.7
60.68416667,41.53428176,43.1,126.6
60.68416667,41.53426899,41.1,126.4
60.68416667,41.53426667,37.3,121.9
60.68416667,41.53426012,34.2,122
60.68416401,41.53425,32.8,119
60.68415124,41.53425,28.2,113.9
60.68415,41.53423847,26.5,113.3
60.68415,41.53423333,31.1,116.7
60.68415,41.53422961,29.3,115
60.68415,41.53421683,28.1,115.2
60.68415,41.53420406,24.9,112.9
60.68415,41.5342,19.1,106.5
60.6841452,41.5341952,17,105.6
60.68413333,41.53418242,22.6,111.2
60.68413333,41.53416965,26.9,113.5
60.68413333,41.53416667,28.3,114.4
60.68412744,41.53416077,31,117.3
60.68411667,41.53414801,36.9,123.8
60.68411667,41.53413524,40.8,127.7
60.68411667,41.53413333,39.8,127.9
60.68411667,41.53412637,39.5,125.8
60.68411359,41.53411359,39.6,126.3
60.68410083,41.53410083,35.5,121.3
60.6841,41.5341,36.8,125.9
60.6841,41.53409196,31.1,120.7
60.68409586,41.53407919,32.1,119
60.68408333,41.53406667,28.8,116.2
60.68408333,41.53405755,35.2,121
60.68408333,41.53405,40.6,122.4
60.684082,41.53404867,43.1,131.4
60.68406923,41.5340359,42.9,129.4
60.68406667,41.53402314,41.9,129.8
60.68406667,41.53401036,45.8,126.6
60.68406667,41.534,46.4,129.7
60.68406667,41.53398872,48.9,134.6
60.68405929,41.53397596,57.7,139.9
60.68405,41.53396667,56.4,141
60.68405,41.5339543,47.8,129.8
60.68405,41.53394154,44.5,131.1
60.68405,41.53393333,48.4,131.9
60.68404933,41.53393267,48.3,131.2
60.68403656,41.53391989,41.3,124.8
60.68403333,41.53390713,44.1,126.5
60.68403333,41.5339,43.7,127.1
60.68403333,41.53389827,46.1,130.3
60.68403333,41.53388549,40.5,125.8
60.68402272,41.53387272,42.5,126
60.68401667,41.53386667,34.3,120.5
60.68401667,41.53386386,35.9,119.6
60.68401667,41.53385109,35.5,118.2
60.68401667,41.53383832,31.8,117.1
60.68401667,41.53383333,35.3,119.5
60.68401279,41.53382946,39.1,123.8
60.6840001,41.53381677,38.7,125.2
60.684,41.53380393,40.6,126.6
60.684,41.53379114,38.8,124.5
60.68399503,41.53378333,35.3,119.8
60.68398333,41.53378227,35.3,120.5
60.68398333,41.5337695,30.1,117.9
60.68398333,41.53376667,28.9,113.9
60.68398333,41.53376062,30.4,115
60.68398118,41.53374785,30.4,113.8
60.68396842,41.53373509,31.4,115.8
60.68396667,41.53373333,29.6,116.8
60.68366667,41.53383957,46.3,132.1
60.68366667,41.53385,43.9,131.3
60.68365544,41.53385,30.6,116.1
60.68365,41.53385,27.7,114.8
60.6836377,41.53385,26.6,113.5
60.68364174,41.5338584,29.1,114.7
60.6836455,41.53386667,30.3,116.2
60.68363333,41.53386667,32,119.9
60.68378333,41.53431667,65.8,154.5
60.68378333,41.53431967,60.3,146.7
60.68378333,41.53433245,63.4,148.1
60.68378333,41.53433333,61.5,147.4
60.68378333,41.53434238,62.6,145
60.68378333,41.53435,60.9,144
60.68379347,41.53436013,56.5,140.2
60.6838,41.53436667,55.1,137.6
60.6838,41.534369,53.8,137.4
60.6838,41.53438177,56.5,139.6
60.68381121,41.53439454,55.5,138.9
60.68381667,41.53440731,55.4,142
60.68381667,41.53442007,54.1,138.6
60.68381667,41.53443285,52.7,137
60.68382895,41.53444562,49.3,132.6
60.68383333,41.53445839,35,121.6
60.68383782,41.53447115,41.9,125.7
60.68385,41.53448392,44.5,128.9
60.68385,41.53449669,45.4,130.9
60.68385947,41.5345,46.9,131.4
60.68386667,41.53450557,47.6,133.1
60.68386667,41.53451834,49.3,135.4
60.68386667,41.5345311,49.1,135.3
60.68386667,41.53454388,50.1,135.8
60.68387332,41.53455,50.9,137
60.68388333,41.53455275,49.5,136.7
60.68388333,41.53456551,52.4,138.6
60.68389495,41.53457829,53.8,137.9
60.6839,41.53459106,51.5,140.4
60.6839,41.53460382,50.6,137.1
60.6839,41.53461658,47.4,133
60.68391269,41.53462936,44.8,130.4
60.68391667,41.53464213,46.8,132.5
60.68391667,41.53465,47.4,131.8
60.68391768,41.53465101,47.8,135.7
60.68393045,41.53466378,48.5,134.1
60.68393333,41.53467654,51.1,137.3
60.68393931,41.53468931,50.9,138.7
60.68395,41.53470209,51.8,140.4
60.68395,41.53471485,49.5,135.2
60.68395,41.53472763,49.8,134.7
60.68395706,41.53473333,47.3,135.9
60.68396667,41.5347365,46.3,134.6
60.68396667,41.53474927,48.3,136.7
60.68396667,41.53475,46.2,135.7
60.68396667,41.53475423,43.7,130.5
60.683967,41.534767,36.7,125.5
60.68397978,41.53477978,39.2,125.5
60.68403333,41.53498333,55,145.8
60.68403964,41.53498964,52.7,144.5
60.68405,41.53500231,49.5,137.3
60.68405,41.53501523,49.4,138.6
60.68405,41.53501667,48.9,136.7
60.68405738,41.53502405,49.3,136.6
60.68406667,41.53503682,45.6,132.4
60.68406667,41.53504959,39,125.8
60.68407903,41.53505,42.3,128.4
60.68408333,41.53505846,44.1,132.6
60.68408333,41.53507123,47.2,134.2
60.684084,41.535084,47,133.2
60.68409678,41.53509678,47.2,134.1
60.6841,41.5351,48.8,132.6
60.6841,41.53510564,45.3,131.6
60.68410174,41.53511841,44.2,128.6
60.68411451,41.53513118,47.9,132.5
60.68411667,41.53514394,46.1,133.4
60.68411667,41.53515,45.4,130.5
60.68411949,41.53515282,45.8,128.9
60.68413226,41.53516559,42.7,127.9
60.68413333,41.53517836,41.4,129.3
60.68413333,41.53518333,41.3,126.8
60.6841372,41.5351872,41.2,128.9
60.68415,41.53521274,35.1,122.9
60.68415,41.53521667,31.2,116.7
60.68415,41.53522164,29.6,115.1
60.68415,41.53523441,32,117.1
60.68415,41.53524718,32.2,119.8
60.68415995,41.53525,36.5,123.8
60.68416667,41.53525606,36.7,125.6
60.68416667,41.53526882,38.7,126.6
60.68416667,41.53528159,30.7,119.5
60.68416667,41.53528333,37.5,123.3
60.6841738,41.53529047,38.6,129.5
60.68418333,41.53530324,42.5,130.3
60.68418333,41.53531599,42.1,132
60.68418333,41.53531667,38.7,127.1
60.68419154,41.53532488,36.3,126.4
60.6842,41.53533765,38.1,128.5
60.6842,41.53535,39.3,126.7
60.6842,41.53535929,41.5,130.4
60.68420539,41.53537206,40.7,128.5
60.68421667,41.53538483,41.5,128.7
60.68421667,41.5353976,41,128.7
60.68421667,41.53541036,41.9,128.8
60.68422314,41.53541667,41.3,128.9
60.68423333,41.53541924,41,128.9
60.68423333,41.53543201,40.8,128.5
60.68424476,41.53544476,41.6,129.1
60.68425,41.53545753,41.1,128.2
60.68425363,41.5354703,39.5,127.1
60.68426642,41.53548309,40.1,127.3
60.68426667,41.53549586,40.9,127.9
60.68426667,41.53550862,39.2,126.3
60.68427139,41.53552139,38.7,125.9
60.68428333,41.53553333,39.6,126.1
60.68428333,41.53554304,44.6,131
60.68428914,41.5355558,46.1,132.1
60.6843,41.53556848,45.4,131
60.6843,41.53558144,40.9,127.8
60.6843,41.53559412,41.5,128.5
60.68430687,41.53560687,42.2,128.9
60.68431667,41.53561964,41.4,128.7
60.68431667,41.53563241,39.7,126.5
60.68431667,41.53563333,38.1,126.8
60.68432463,41.5356413,37.5,125.9
60.68433333,41.53565406,36.8,125.4
60.68433333,41.53566683,34.6,124.1
60.68433333,41.5356796,34.2,124.8
60.68434237,41.53569237,33,122.5
60.68435,41.53570515,33.2,123.9
60.68435,41.53571667,31.9,121.9
60.68436011,41.53572677,26.2,115.9
60.68436667,41.53573955,24.4,115.5
60.68436899,41.53575232,25.3,115.9
60.68438174,41.53576508,24,115.8
60.68438333,41.53577786,26.8,118.2
60.68438333,41.53579063,25.9,116.5
60.68438333,41.5358,26,117
60.68439559,41.53581226,29.3,121.6
60.6844,41.53582503,26.9,118.4
60.6844,41.5358378,21.9,112.8
60.68440058,41.53585058,25.2,116.6
60.68441334,41.53586334,26.4,118.8
60.68441667,41.53586667,26.6,119
60.68441667,41.53587221,25.4,116.6
60.68441832,41.53588499,16.9,109
60.68448333,41.53607761,14,111.5
60.68448333,41.53609038,13.8,109.3
60.68448648,41.53610315,15.3,110.1
60.68449924,41.53611591,17.1,111.5
60.6845,41.53611667,15.5,110.9
60.6845,41.53612479,17.6,112.6
60.6845,41.53613756,18.5,113.8
60.68450032,41.53615,20.2,115.7
60.68451308,41.53615,22,115.4
60.68451667,41.53615919,24.1,116.1
60.68451667,41.53616667,19.1,112.2
60.68451667,41.53616808,22.5,117.6
60.68451667,41.53618084,22,114.9
60.68452693,41.53618333,23.3,117.4
60.68453333,41.53618971,22.9,115.7
60.68453333,41.53620249,22.3,116.3
60.68453333,41.53621526,22,115
60.68454468,41.53621667,21.3,114.2
60.68455,41.53622412,22,114.7
60.68455,41.53623333,22.4,117.5
60.68455,41.53624577,21.1,114.5
60.68455853,41.53625,20.2,113.1
60.68456667,41.53625462,23.6,116.6
60.68456667,41.5362674,23.3,117.9
60.68456667,41.53628017,20.4,113.7
60.68456667,41.53628333,21.5,113.7
60.68457238,41.53628904,24.2,118
60.68458333,41.53630181,22,115.1
60.68458333,41.53631458,18.7,113.4
60.68458333,41.53631667,15.5,108.7
60.68458333,41.53632344,21.2,115.1
60.68458622,41.53633333,23.1,117.4
60.68459899,41.53633333,24,115.8
60.6846,41.53634509,25,118
60.6846,41.53635787,29.4,122.5
60.6846,41.53636667,26.3,119
60.68460006,41.53636673,22.5,116.4
60.68461284,41.5363795,22.5,113.6
60.68461667,41.53639227,21.1,114.7
60.68461667,41.5364,21.6,113.9
60.68461667,41.53640114,15.8,108.6
60.68461667,41.53641391,14.3,121.2
60.68462668,41.53642668,28.3,122.8
60.68463333,41.53643333,25.8,119.1
60.68463333,41.53643555,27.2,120.6
60.68463333,41.53644833,20.6,115.5
60.68463333,41.53646109,24.5,118.4
60.68464053,41.53646667,21.5,115.6
60.68465,41.53646997,23.1,115.7
60.68465,41.53648273,21.4,116.5
60.68465,41.5364955,23,117
60.68465828,41.5365,17.8,111
60.68466667,41.53650438,18.8,112.6
60.68466667,41.53651667,20.1,116.4
60.68466667,41.53652602,27.1,123.1
60.68467212,41.53653879,24.3,120.6
60.68468333,41.53655,24.8,119.5
60.68468333,41.53656043,22.2,117.4
60.68468333,41.5365732,23.5,121.3
60.68468597,41.53658333,25.7,120.4
60.68469874,41.53658333,25.7,122.9
60.6847,41.53659485,24.5,123.8
60.6847,41.53660761,27.6,124.5
60.6847,41.53661667,27.3,121.6
60.6847,41.53662925,20.5,113.8
60.68470869,41.53664203,21.5,115.5
60.68471667,41.53665,21.2,115.5
60.68471667,41.5366509,20.2,113.3
60.68471667,41.53666367,20.5,113.4
60.68471667,41.53667644,17.5,113.8
60.68472253,41.53668333,12.9,113
60.68473333,41.5366853,17.5,114
60.68473333,41.53669807,17.7,110.9
60.68473333,41.5367,20.7,113.4
60.68474029,41.53670696,19.3,112.2
60.68475,41.53671972,18.8,114.6
60.68475,41.53673249,25.1,118.1
60.68475,41.53673333,28.8,122.4
60.68475,41.53674135,32.2,125.3
60.68475414,41.53675,37.5,127.3
60.68476667,41.53675023,34.7,127.1
60.68476667,41.536763,34.3,126.5
60.68476667,41.53677577,33.9,124.5
60.68476667,41.53678333,26.4,119.1
60.68476797,41.53678464,19.5,112.5
60.68478072,41.53679739,14.8,108.4
60.68478333,41.53681017,12.2,107.5
60.68481667,41.53687899,14.4,109.2
60.6848251,41.53689176,15.7,112.2
60.68483333,41.53690453,16.2,112.9
60.68483333,41.53691667,18.4,114.8
60.68484284,41.53692617,18.9,112.3
60.68485,41.53693894,19.8,113.3
60.68485,41.53695,21.2,113.8
60.68486059,41.53696059,24,116.6
60.68486667,41.53697335,23,116.5
60.68486667,41.53698613,25.2,117.9
60.68486667,41.5369989,25.4,118.4
60.68487834,41.53701167,22,114.4
60.68488333,41.53701667,21.7,113
60.68488333,41.53702074,21.5,113.7
60.68488333,41.53703325,22.9,115.4
60.68489606,41.53704606,22.9,115.4
60.6849,41.53705885,21.7,116.4
60.6849,41.53707162,21.9,117.1
60.6849,41.53708333,19.6,113.5
60.68490993,41.53709326,16.9,112.4
60.68491667,41.53710603,14.8,109
60.68491667,41.53711879,16.1,108
60.68491667,41.53713155,15.9,111.4
60.68491667,41.53713333,17.1,111.7
60.68492378,41.53714044,15.4,109.9
60.68493333,41.5371532,17.3,111.7
60.68493333,41.53716597,16.7,112.5
60.68494541,41.53717875,15.4,111.8
60.68495,41.53718333,21.2,117
60.68495,41.53718762,17.5,113.1
60.6849504,41.5372004,21.4,116.9
60.68496316,41.53721316,21.2,116.9
60.68496667,41.53721667,22.5,118.5
60.68497203,41.53722203,22.2,117.2
60.68498333,41.53723481,22.7,118.7
60.68498333,41.53724757,20.4,117.9
60.68499367,41.53725,25,121.5
60.685,41.53725644,27.8,132.4
60.685,41.53726922,28.3,134.8
60.685,41.53728199,28.9,135.5
60.68501141,41.53728333,29.5,135.3
60.68501667,41.53728333,29.4,134.3
60.68501667,41.53728696,29.9,134
60.68501667,41.53729973,28.3,133.2
60.68501667,41.5373,29.2,132.9
60.68502526,41.5373086,29.1,132.9
60.68503333,41.53731667,28.8,132.7
60.68428333,41.5374,58.6,135.7
60.68428333,41.53739034,60.3,135.2
60.68427757,41.53738333,53.7,128.6
